-1.00289980909428,-0.999956862193114,-0.999358792758036,-0.99952349746408,-0.999686736832249,-0.999805025464634,-0.999886754002181,-0.999935887419942,-0.999965644144729,-0.999980675056832,-0.999990212998707,-0.999994067100253,-0.999997128351365,-0.999998067980295,-0.999998934768723,-0.999999360392791,-0.999999170024812,-0.999999630149745,-0.999998693346097,-0.999998942188393,-0.999996420102275,-0.999993571886196,-1.0000028498271,-1.0000108537401,-1.00002119735785,-0.999443089733952,-0.999445661299183,-0.998800122596047
-1.03013839701237,-1.02362327678247,-1.01707900164565,-1.01286103051886,-1.00970682514829,-1.00717458018616,-1.00510880358994,-1.00339150102626,-1.00196969955797,-1.00076664043899,-0.999753901285761,-0.998867921310493,-0.998093712973514,-0.997378763624502,-0.996717005675088,-0.996063616893094,-0.995415751946351,-0.994731221268126,-0.994003665532369,-0.993186167843969,-0.99225760431724,-0.99115444118696,-0.989833009427096,-0.988153289830234,-0.985857417908045,-0.98255419577867,-0.97913341304256,-0.976948397061775
-1.08237611635889,-1.07269849959928,-1.0575447402703,-1.04408376626848,-1.03327781463939,-1.02453017781851,-1.01739268787013,-1.01152195801892,-1.00667381046473,-1.00262121838149,-0.999199134285947,-0.996241316614633,-0.993635409297845,-0.99125957016231,-0.989036155120381,-0.986869996751784,-0.984698277871162,-0.982433272884101,-0.980005774680495,-0.977313045356752,-0.974252260691399,-0.970675454239421,-0.966411280440556,-0.961254423548724,-0.955146271880442,-0.948605547332953,-0.942986004214227,-0.940165495674495
-1.14697592985223,-1.13553457692962,-1.11375678682821,-1.08996316885095,-1.06872572900788,-1.05088547488035,-1.03612365505381,-1.0239302926773,-1.01383304766575,-1.00539674698766,-0.998261414652745,-0.99210430621339,-0.986670504029351,-0.981729098222738,-0.977098541329353,-0.972604408872763,-0.968100219139781,-0.963431415184964,-0.958451295333893,-0.952994701328932,-0.946895166942856,-0.939989623703809,-0.932190045463901,-0.923621282024931,-0.914844653032693,-0.906935499539248,-0.901200970299041,-0.898597042234749
-1.21651712763666,-1.20365318241071,-1.17730022828213,-1.14486401764324,-1.11282208725239,-1.08433302360554,-1.06010411653125,-1.03983096466252,-1.02292791912814,-1.00875832069954,-0.9967462918207,-0.986374066246686,-0.977215221330103,-0.968895118140693,-0.961110105073723,-0.953582710445492,-0.946079963368877,-0.938375043012012,-0.930271963896981,-0.921587697971729,-0.912205084838783,-0.902112488622808,-0.8915202780222,-0.88093489771204,-0.87115956721457,-0.863103557655758,-0.857551916151688,-0.855086775862554
-1.28410320359827,-1.27014446063674,-1.24041647337135,-1.20143391117741,-1.16007666478114,-1.12116564034061,-1.08686430607408,-1.05756325791142,-1.03283517171861,-1.01196015963211,-0.994185227061773,-0.978803619454183,-0.965209288657344,-0.952875134504923,-0.94136858799567,-0.930311641566559,-0.919397481966577,-0.908359249744929,-0.897005804652813,-0.885219110132173,-0.873024404269197,-0.86061530606275,-0.848410435996229,-0.836996072968446,-0.827054445155699,-0.819216300535322,-0.814003007133469,-0.81172868934547
-1.34437274726923,-1.3294496970364,-1.2971055092576,-1.25322787383598,-1.20453636764697,-1.15664652282141,-1.11290771824643,-1.07462261689985,-1.04178488571564,-1.01378087889583,-0.989774390465533,-0.968928435502956,-0.95047689939789,-0.933764694566417,-0.918240469497009,-0.903455112263028,-0.889054272193971,-0.874779795974887,-0.86048798719734,-0.846163548336937,-0.831953625688597,-0.81815562349208,-0.805208507221802,-0.793605824620928,-0.783849509594882,-0.776348723098853,-0.771426075118062,-0.769285474775266
-1.39141246659431,-1.3758428254058,-1.34169754808559,-1.29441504296416,-1.2404326896546,-1.18561487077936,-1.13403263227711,-1.08777975478497,-1.0473892521506,-1.01250797875333,-0.982348567536621,-0.956028479558113,-0.932684938956578,-0.911576925759285,-0.892074417781324,-0.873691631418894,-0.856061569590794,-0.838960289880041,-0.822295884620299,-0.806123269618909,-0.79062907621729,-0.776105756124325,-0.762912316453057,-0.751411838951355,-0.741945823733692,-0.73478226505261,-0.730139494203147,-0.728135906013619
-1.42072575510517,-1.40480996398755,-1.36969551193274,-1.32041687575373,-1.26309326855529,-1.20355013412496,-1.1462066060586,-1.09368706186124,-1.04701976185037,-1.00617083374196,-0.970509234325121,-0.939193943997576,-0.91134727841457,-0.886197949652936,-0.863089081645293,-0.841531300737869,-0.821168269808286,-0.801809585337879,-0.783388491852371,-0.765978661476819,-0.749737966437837,-0.734902044875189,-0.721720851111185,-0.710449441773561,-0.701302255886583,-0.694459202292299,-0.690041024711226,-0.688150992048634
-1.42841579654396,-1.41254516465254,-1.37737710222015,-1.32754521709727,-1.26881712707674,-1.20680176756818,-1.14601152109205,-1.08934360323406,-1.03819895001762,-0.992832293711942,-0.95282856296567,-0.917448426617867,-0.885881742056211,-0.857376963474659,-0.831306713165923,-0.807197912939066,-0.784723058670905,-0.763707512264932,-0.74408862345834,-0.725919111875178,-0.709302862022744,-0.694404874213062,-0.681376459029554,-0.670389076075554,-0.661558212085017,-0.655011164266411,-0.650799258857312,-0.649021057476932
