0.00340427318859149,0.0374334136801169,0.0980106257050031,0.166377822556391,0.233145879137553,0.292045533079843,0.33979287424776,0.375106356329362,0.398245523218044,0.410244308796715,0.412569287572322,0.406742814960868,0.394241498028375,0.376358569033393,0.354231756445957,0.328801031229291,0.300873974681129,0.27111605171031,0.240106722273797,0.208361418193794,0.17633917222814,0.144560369487181,0.113454849722793,0.0837450093223211,0.0557844004069743,0.0315693319887931,0.0134426624398696,0.00296199719192458
0.00898365655935462,0.0400049729668823,0.0986396421055782,0.166739812754743,0.233337579749794,0.292208106707224,0.339898240590546,0.375203597506972,0.398314779530796,0.410311053024514,0.412620474472387,0.406794427360406,0.39428498285027,0.376404450956145,0.354275516325103,0.328848918736504,0.300926778775585,0.271175340162624,0.240182729799407,0.208448852384488,0.176470133896286,0.144714457865259,0.113723026423139,0.0840923915702012,0.0567011972328979,0.0331788863744231,0.0160977606009141,0.00791706034682704
0.0278243890298393,0.0528168821210357,0.105145506531566,0.170357404497171,0.235670769155177,0.293858923918765,0.341133324135613,0.376167233453809,0.399094047326685,0.410959760140315,0.413181532465434,0.407294221168002,0.394751072201394,0.376854052528391,0.354731845081515,0.329329639008056,0.301459428044236,0.27178863002177,0.240923034311853,0.209378612774172,0.177694029698456,0.146395407433562,0.116162431826409,0.0878529341857828,0.0628340944092214,0.042863207141834,0.0296512789230796,0.0239737401461113
0.0609653700066226,0.0809704477030651,0.124744925267837,0.182986809929218,0.244203243845198,0.29995604979952,0.345719170358838,0.379741172214965,0.40198103162606,0.413363591654503,0.415254248272671,0.409145209866882,0.396469636745097,0.378517901472351,0.356411444794923,0.331104519559679,0.303413595896907,0.274039640643998,0.243616519090838,0.21274038444384,0.182038909990679,0.152221929300309,0.124184200897282,0.0990374699452765,0.078036052024645,0.0622150398932346,0.0521142396753138,0.0478273299813701
0.11027439124558,0.126131851211493,0.16138696905502,0.210160015115657,0.263883546917042,0.314477743928113,0.356774266698545,0.388418190866339,0.409005785063659,0.419225226698847,0.420311011422514,0.413662503940888,0.400663663067823,0.382572610416348,0.360499952173597,0.335407026969229,0.308131009248397,0.279422839750239,0.249981290117973,0.220513564784382,0.191768000338655,0.16459512311005,0.139912422513548,0.118640879651728,0.101489860545456,0.0888709219577599,0.0808694035259983,0.0774997527628578
0.176623621731076,0.18885986534107,0.216246542404105,0.254810185189264,0.298658526866121,0.341264162272877,0.377639283931864,0.405001752389416,0.422524610204362,0.430553315228597,0.430106070389448,0.422422258852448,0.408795322059602,0.390420916183575,0.368386728502143,0.343654537814232,0.317087226211898,0.289489048246995,0.261621641239252,0.234270311579147,0.208210114503098,0.184247821987711,0.163075850608512,0.145276591109853,0.131146827804341,0.120850659601611,0.114327516106375,0.111611676362092
0.260578395637476,0.269415002225435,0.2893257283781,0.317616456945633,0.350378118035646,0.382869438460425,0.410982569259041,0.431981455187696,0.444757920588875,0.449314443199139,0.446392314425549,0.437017744181937,0.422341156860424,0.403463300043882,0.381420501606848,0.357156673359966,0.331538710677713,0.305391928967893,0.279485443817147,0.25458616950593,0.231370946978615,0.210474395581556,0.192330648958341,0.177277873958429,0.165406793937287,0.156791215798289,0.151314132088245,0.149050865190084
0.361243219471922,0.366857482880639,0.379542819269846,0.397680395576115,0.418864270915382,0.439987508703039,0.458076043333283,0.470878900066191,0.477259368548484,0.477000664651005,0.470564554844099,0.458747019866931,0.442507521309713,0.42281896832162,0.400625186441658,0.376814196061973,0.352211579646196,0.327598615585022,0.303682264255083,0.281118598670969,0.260437934554117,0.242081285171983,0.226310361352381,0.213303993804423,0.203079194313069,0.195657064223827,0.190950516677124,0.188996413451454
0.476394246643425,0.478910539862774,0.484597047013472,0.492809551563209,0.502347258087041,0.511540946915101,0.51854902059096,0.521845611277773,0.520497202319441,0.51423934775479,0.503313314201779,0.488302641271164,0.469949468064988,0.449068229001922,0.426465645268136,0.402925101461153,0.379177131146346,0.355896105400711,0.333678955546662,0.313029961218383,0.294346087145802,0.277903877789909,0.263874604644899,0.252328936388848,0.243281994832459,0.236695357639771,0.232533154743954,0.230761125862966
0.602360372805065,0.601935120716083,0.600940521164321,0.59959808558606,0.597750445924559,0.594978175597661,0.59050201567501,0.583589353138557,0.573668068902085,0.560563318884847,0.544390190641835,0.525551655132599,0.504576624821505,0.48209380664051,0.458740643532604,0.435150013291389,0.411917180942928,0.389571409398875,0.368581411345556,0.349301888423424,0.332023458458916,0.31690085788267,0.30405809284323,0.293492114814651,0.285231972502008,0.279196234511399,0.275412010490645,0.273763005717326
0.734577714252628,0.731352715687838,0.724102545643109,0.713727417231867,0.70103392476113,0.686661951603291,0.670839929696887,0.653585065579763,0.634783126585662,0.614414375548306,0.592564858132208,0.569482044555151,0.545508755764913,0.521068956616732,0.496616648901309,0.472606778393628,0.449476979105449,0.427605898961801,0.407327725961043,0.388879516096993,0.372454223875284,0.358138378708665,0.346005139171051,0.336033327965203,0.328235724211317,0.322538531942318,0.318952906981062,0.317394327466709
0.867891670456209,0.862065341212639,0.849053605439033,0.830297323879737,0.807509571814927,0.782236134002765,0.75564086986526,0.728417482782272,0.700933150112237,0.673345918534261,0.6457709869287,0.618324515045506,0.591188044211889,0.564580076509899,0.538768984263536,0.514027477932388,0.490630895676426,0.46882041115807,0.44880107405578,0.4307253818321,0.41469569360907,0.400770218966051,0.388965018457708,0.379276133555943,0.371673005932448,0.366134275083649,0.362624378979572,0.361146463132116
0.997050772922276,0.988845138670268,0.970572111243939,0.944186865604314,0.912210513498038,0.87700713896158,0.84056172866426,0.804180642766775,0.768663165604799,0.734352221430412,0.701395221573054,0.669805822136529,0.639610178907784,0.610841159417111,0.583582527559232,0.557941030404053,0.534037164028318,0.511995761845185,0.491910134705711,0.473870485415136,0.457908211268085,0.444066654953067,0.432319570062367,0.422683855680984,0.415098927993371,0.409583992612623,0.406057442367355,0.404604163145898
1.11671183308639,1.10642348428649,1.08343594904529,1.05029198252847,1.01019204603997,0.966281645036637,0.92121722902326,0.876868821812623,0.834369106424793,0.79424110804493,0.756627434544311,0.721462690851365,0.688611145358019,0.657945622951767,0.62937351527043,0.602857038170011,0.578384092797939,0.555979382227459,0.535658608883687,0.517454674029233,0.501368368975966,0.487415246044891,0.47557099807515,0.465836794249879,0.458172268207271,0.452581872355449,0.449022952476355,0.447535234514948
1.22177163957455,1.20970701387543,1.18267689369247,1.14379653453252,1.09685035637712,1.04569209796309,0.99353962861405,0.942739561906834,0.894673558706735,0.849993528139205,0.808805485115709,0.770954794216731,0.736149596250724,0.704112642583213,0.674597934130657,0.647439447406084,0.622523294637523,0.599790658948491,0.579212855968921,0.560777160497609,0.544484306698998,0.530323932371693,0.518298851798075,0.508386882123263,0.500591022663991,0.494878033547462,0.491259387859742,0.489701782559332
1.30793316013769,1.29441559541017,1.26412944888958,1.22065197671412,1.16831761599582,1.11157068291113,1.0541184832258,0.998657787672702,0.946749650794164,0.899083942146467,0.855705539382317,0.816335067177723,0.780539669672221,0.747891461487481,0.718020537362058,0.690646899804451,0.665584029447882,0.64271080111783,0.621977171855604,0.603349732922176,0.586842194442391,0.572444957883432,0.560188189667643,0.550052894548039,0.542070131578933,0.536203778373543,0.532495729550369,0.530887034071475
1.37207261296457,1.35741911180655,1.32470112590528,1.2778390367792,1.221700758926,1.1611947995615,1.10044311280628,1.04234719776168,0.988562373340871,0.939713742325113,0.895750538504521,0.856235502847826,0.820605627586513,0.788290106154132,0.758817990024282,0.731816572577303,0.707044538049835,0.684345695762354,0.663659000115654,0.644964020424211,0.628289549289007,0.613666182874813,0.601142338434964,0.590748186020376,0.58251977270623,0.576469690525811,0.572618369802353,0.570973979694616
